"RFID","Date","Time","Feeder","Antenna","Site","Week","Month"
"01103F7AC3",2019-07-04,14H 18M 19S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,14H 18M 34S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,14H 18M 49S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,14H 19M 52S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,14H 20M 8S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 20M 14S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 20M 31S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 20M 47S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 46M 45S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 47M 1S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 47M 18S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,14H 47M 34S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,15H 40M 8S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,15H 40M 39S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-04,15H 41M 1S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-04,15H 41M 37S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,15H 41M 55S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,16H 48M 52S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,16H 49M 9S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,22H 0M 44S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,22H 1M 50S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-04,22H 3M 51S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,22H 58M 8S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,22H 58M 27S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,22H 58M 55S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,22H 59M 10S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,22H 59M 51S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,23H 0M 7S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-04,23H 2M 19S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-05,10H 5M 18S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-05,10H 5M 36S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-05,10H 5M 52S,"BH1",1,"BHI",27,7
"01103F7AC3",2019-07-05,10H 37M 41S,"BH1",1,"BHI",27,7
"01103F7AC3",2019-07-05,10H 37M 58S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-05,11H 41M 5S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,11H 41M 18S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,11H 41M 37S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,11H 41M 53S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,11H 42M 9S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,11H 42M 27S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,12H 49M 14S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,12H 49M 30S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,12H 49M 46S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,12H 50M 23S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,15H 19M 57S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,17H 10M 42S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,17H 14M 27S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,17H 16M 13S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,18H 35M 37S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,18H 36M 1S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,18H 37M 43S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-05,22H 56M 52S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,22H 59M 55S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 0M 11S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 0M 27S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 0M 43S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 1M 29S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 1M 47S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 2M 8S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 2M 48S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-05,23H 3M 16S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 45M 44S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 46M 0S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 46M 16S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 46M 32S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 46M 48S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 47M 4S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 47M 20S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 47M 36S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,9H 47M 52S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 39M 12S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 39M 27S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 50M 55S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 51M 10S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 51M 27S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 51M 42S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 51M 58S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 52M 14S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,11H 52M 30S,"BH1",2,"BHI",27,7
"01103F8146",2019-07-06,13H 10M 21S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,13H 23M 2S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,13H 23M 18S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,13H 23M 34S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,13H 23M 50S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,13H 24M 6S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,13H 24M 22S,"BH1",1,"BHI",27,7
"01103F8146",2019-07-06,14H 37M 25S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,14H 51M 53S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,14H 52M 9S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,14H 52M 25S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,14H 52M 41S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,14H 52M 57S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,14H 53M 25S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,17H 12M 50S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,17H 15M 17S,"BH1",2,"BHI",27,7
"01103F8146",2019-07-06,18H 27M 13S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,21H 25M 11S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,21H 25M 33S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 0M 56S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 1M 12S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 43M 26S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 43M 42S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 43M 58S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 44M 14S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,22H 44M 42S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 45M 32S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 46M 20S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 46M 36S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 46M 54S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 47M 11S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 47M 27S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 47M 43S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 47M 58S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-06,22H 48M 14S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,23H 16M 21S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,23H 16M 37S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-06,23H 16M 53S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,9H 42M 3S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,9H 42M 20S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,9H 42M 35S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 48M 46S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 49M 3S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 49M 18S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 49M 37S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 49M 53S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 50M 9S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,9H 50M 29S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-07,10H 28M 7S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,10H 35M 56S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-07,10H 47M 0S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-07,10H 53M 5S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-07,11H 41M 39S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,12H 0M 28S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,12H 1M 2S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,12H 1M 26S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,13H 21M 20S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,15H 28M 18S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,15H 30M 4S,"BH1",2,"BHI",27,7
"01103F8146",2019-07-07,16H 23M 23S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,16H 51M 4S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,16H 51M 20S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,16H 51M 36S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,18H 14M 33S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-07,18H 14M 49S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,18H 16M 13S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,18H 16M 30S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,19H 24M 32S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,19H 25M 28S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,21H 31M 38S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,21H 31M 56S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,21H 32M 12S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,21H 32M 30S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-07,22H 21M 30S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-07,22H 21M 46S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-07,22H 22M 6S,"BH1",1,"BHI",27,7
"01103F78CA",2019-07-07,22H 29M 34S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,22H 29M 46S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,23H 19M 2S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,23H 19M 18S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,23H 19M 34S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-07,23H 19M 51S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-07,23H 23M 10S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-07,23H 23M 26S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,9H 33M 47S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,9H 35M 25S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,9H 42M 37S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,9H 42M 53S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,9H 43M 9S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,9H 43M 26S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,9H 43M 42S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,9H 43M 58S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,10H 47M 26S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,10H 48M 24S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,10H 49M 31S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,10H 50M 42S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 7M 41S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 7M 57S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 8M 51S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 9M 29S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 36M 36S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 36M 54S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 37M 9S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 37M 25S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 37M 41S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 38M 0S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,11H 38M 20S,"BH1",1,"BHI",27,7
"01103F409A",2019-07-08,12H 19M 35S,"BH1",1,"BHI",27,7
"01103F409A",2019-07-08,12H 20M 13S,"BH1",1,"BHI",27,7
"01103F409A",2019-07-08,12H 25M 23S,"BH1",1,"BHI",27,7
"01103F409A",2019-07-08,12H 26M 17S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,12H 27M 24S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,12H 27M 39S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,12H 28M 54S,"BH1",1,"BHI",27,7
"01103F78CA",2019-07-08,12H 29M 9S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,13H 14M 0S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-08,13H 26M 2S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,13H 32M 49S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-08,13H 32M 54S,"BH1",1,"BHI",27,7
"01103F4440",2019-07-08,13H 33M 10S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,13H 33M 31S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,14H 9M 36S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,14H 10M 48S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,15H 12M 46S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,16H 59M 28S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,16H 59M 58S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,17H 0M 29S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,17H 1M 25S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,19H 9M 43S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,20H 20M 1S,"BH1",2,"BHI",27,7
"01103F7AC3",2019-07-08,21H 38M 33S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,21H 41M 32S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,21H 51M 52S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,21H 52M 31S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,21H 52M 47S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,21H 53M 10S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,21H 55M 1S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-08,21H 55M 25S,"BH1",2,"BHI",27,7
"01103F78CA",2019-07-08,22H 33M 20S,"BH1",2,"BHI",27,7
"01103F4440",2019-07-09,9H 31M 25S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 31M 42S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 31M 58S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 32M 13S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 32M 30S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 33M 31S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 33M 47S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 34M 3S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 34M 19S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 34M 35S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 34M 51S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,9H 35M 6S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,9H 45M 48S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,9H 46M 6S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,9H 46M 22S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,9H 46M 38S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,9H 46M 54S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,9H 47M 10S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 8M 19S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 8M 35S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 8M 53S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 9M 10S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 10M 15S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 10M 36S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 10M 52S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 11M 8S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,11H 11M 23S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 14M 44S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 14M 59S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 15M 15S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 15M 31S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 15M 47S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 16M 3S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 16M 20S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 16M 36S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 17M 6S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 17M 23S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 17M 39S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 17M 55S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 18M 11S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 18M 27S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 18M 43S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 19M 0S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 19M 16S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 19M 32S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 19M 48S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 20M 4S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,12H 20M 21S,"BH1",2,"BHI",28,7
"01103F7AC3",2019-07-09,13H 6M 33S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,13H 25M 22S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,13H 28M 4S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,13H 28M 20S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,13H 28M 38S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,13H 28M 54S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,13H 29M 10S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 23M 5S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 23M 23S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 23M 39S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 23M 54S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 24M 11S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 24M 27S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 24M 43S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 24M 59S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,16H 25M 15S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 22M 1S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 22M 17S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 22M 33S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 22M 55S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 23M 11S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 23M 27S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 23M 43S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 23M 59S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 24M 16S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 24M 39S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 24M 55S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 25M 11S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 25M 27S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 25M 43S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 25M 59S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,17H 26M 16S,"BH1",1,"BHI",28,7
"01103F78CA",2019-07-09,18H 34M 26S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,18H 35M 39S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 58M 15S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 58M 31S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 58M 47S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 59M 3S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 59M 19S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 59M 36S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,18H 59M 51S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,19H 0M 7S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,19H 0M 23S,"BH1",2,"BHI",28,7
"01103F78CA",2019-07-09,21H 10M 52S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 27M 26S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 27M 42S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 27M 59S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 31M 25S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 31M 41S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 31M 57S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 32M 13S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 32M 31S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,21H 32M 48S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 38M 29S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 38M 44S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 39M 40S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 40M 8S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 40M 34S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 40M 55S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 42M 35S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 42M 52S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 43M 7S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 43M 23S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 43M 39S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 43M 55S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 44M 11S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 44M 27S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 44M 43S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 44M 59S,"BH1",2,"BHI",28,7
"01103F409A",2019-07-09,21H 45M 16S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,22H 59M 19S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,22H 59M 38S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,22H 59M 54S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 0M 10S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 0M 26S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 0M 42S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 0M 58S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 1M 14S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 1M 30S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 1M 46S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 2M 1S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 2M 17S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 2M 33S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 2M 48S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 3M 4S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 3M 20S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 3M 35S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 3M 54S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 4M 9S,"BH1",2,"BHI",28,7
"01103F4440",2019-07-09,23H 4M 25S,"BH1",2,"BHI",28,7
