"RFID","Date","Time","Feeder","Antenna","Site"
"01103F68AE","06/19/2019","18:32:45","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:32:55","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:04","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:13","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:22","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:31","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:41","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:50","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:33:59","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:34:08","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:34:17","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:34:27","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:34:36","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:34:45","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:34:54","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:35:03","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:35:39","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:36:17","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:36:26","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:36:35","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:36:43","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:36:52","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:37:01","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:37:11","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:37:24","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","18:37:42","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:44:50","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:44:59","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:45:08","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:45:18","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:45:27","BFT1",2,"Kiawah"
"01103F68AE","06/19/2019","20:45:36","BFT1",2,"Kiawah"
