"RFID","Date","Time","Feeder","Antenna","Site"
"01103F7A4F","05/26/2019","10:39:49","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","12:33:31","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","12:33:43","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","13:32:57","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","15:10:43","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","15:12:05","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","15:12:47","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","01:33:46","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","04:44:23","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","04:44:32","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","04:44:41","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","04:44:50","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","06:15:54","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","06:16:09","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","06:16:18","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","06:58:57","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","07:43:07","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:54:12","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:54:21","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:54:30","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:54:38","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:55:02","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:55:17","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:55:26","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:55:35","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:55:45","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:55:54","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:56:03","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:56:12","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","07:56:21","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","08:31:15","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","09:07:24","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","09:09:52","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","09:10:25","CC3",2,"Challenge_course"
"01103F686A","05/27/2019","09:10:35","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","09:59:35","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","11:05:45","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:13:58","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:14:07","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:14:16","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:14:35","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:14:44","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:14:53","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:15:02","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:15:10","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","12:15:19","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","13:05:46","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","13:05:54","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:03","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:12","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:21","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:30","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:39","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:48","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:55:57","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:56:06","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:56:15","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:56:24","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:56:33","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:56:44","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","14:56:53","CC3",2,"Challenge_course"
"01103F7A4F","05/27/2019","15:46:04","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","15:48:21","CC3",1,"Challenge_course"
"01103F7A4F","05/27/2019","15:49:24","CC3",2,"Challenge_course"
